"","week_nmb","kohl_product_id","net_Sales","amazon_Shipping","kohl_final_price","kohl_Shipping","Target_Shipping","TCIN_var","kohl_pdt_desc_length","Availability","Price_diff_amazon_final_pr","Price_diff_target_final_pr","Price_rat_amazon_final_pr","Price_rat_amazon_reg_pr","Price_rat_target_reg_pr","Recency_week","Amz_No_of_images","Amz_Not_User_Gen_images","Amz_pdt_desc_length","Amz_rating5","Amz_Review_count","Amz_Total_negative_sent_score","Amz_Total_Positive_sent_score","Amz_User_Generated_images","kohls_Number_of_images","Neg_tot_wt_score","pos_avg_wt_score","reviews_1_M","reviews_3_M","reviews_6_M","Target_pdt_desc_length","Total_sentiment_score"
"1216",30,"489622",0,0,246.39,0,0,1,81,1,116.6,41.39,1.89837429694121,2.3729871330611,1.50239024390244,39,3,3,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"1217",30,"540680",0,0,179.99,0,0,1,77,0,85.09,65.7,1.89662802950474,3.16111696522655,2.62481406947239,39,10,10,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
"1218",30,"540896",0,NA,35.99,0,0,1,124,0,NA,-24,NA,NA,1,39,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
"1219",30,"565899",0,NA,135.95,0,0,1,136,1,NA,15.99,NA,NA,0.906635545181727,30,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA
"1220",30,"565916",0,0,129.95,0,0,1,169,1,36.77,13.99,1.3946125778064,1.3946125778064,0.896516040013798,59,6,6,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
"1221",30,"565949",0,0,89.95,0,0,1,56,1,23.18,-10,1.34716189905646,1.34716189905646,0.899949974987494,30,6,6,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"1222",30,"704638",0,NA,59.99,0,0,1,135,1,NA,0,NA,NA,1,39,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA
"1223",30,"707522",0,0,59.99,0,0,1,162,1,22.4,22.4,1.59590316573557,1.59590316573557,1.59590316573557,43,3,3,3,NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,3,NA
"1224",30,"733381",0,0,223.99,0,0,1,177,1,113.68,75.99,2.03055026742816,2.53821049768833,1.51345945945946,39,6,6,3,NA,NA,NA,NA,0,8,NA,NA,NA,NA,NA,229,NA
"1225",30,"764878",0,0,227.99,0,0,1,125,1,107.2,85.49,1.88749068631509,2.35938405497144,1.49994736842105,30,5,5,534,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"1226",30,"1253594",1,4.98,24.99,0,0,1,69,1,4.99,0,1.2495,1.2495,1,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"1227",30,"1253603",1,0,29.99,0,0,1,69,1,4.99,4.99,1.1996,1.1996,1.1996,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"1228",30,"1253611",1,0,32.99,0,0,3,55,1,4.99,-2.01,1.17821428571429,1.17821428571429,0.942571428571429,39,2,2,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"1229",30,"1253613",1,0,59.99,0,0,2,144,1,7.13,4.99,1.13488460083239,1.13488460083239,1.09072727272727,39,8,8,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"1230",30,"1253615",1,0,44.99,0,0,2,149,1,5.24,4.99,1.13182389937107,1.13182389937107,1.12475,39,7,7,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,3,NA
"1231",30,"1253619",1,0,54.99,0,0,2,146,1,6.58000000000001,4.99,1.13592233009709,1.13592233009709,1.0998,39,7,7,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,3,NA
"1232",30,"1286463",1,0,49.99,0,0,1,146,1,20.73,2.5,1.70847573479152,1.70847573479152,1.05264266161297,39,13,13,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"1233",30,"1299182",1,NA,77.99,0,0,1,217,1,NA,48,NA,NA,4.00100033344448,39,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,239,NA
"1234",30,"1305857",1,0,59.99,0,0,2,45,1,20,19.99,1.50012503125781,2.00025006251563,1.99975,39,32,32,3,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,569,NA
"1235",30,"1305865",1,0,59.99,0,0,2,54,1,20,20,1.50012503125781,2.00025006251563,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,503,NA
"1236",30,"1309395",1,0,59.99,0,0,2,45,1,24.9,19.99,1.70960387574808,2.27956682815617,1.99975,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,505,NA
"1237",30,"1309398",1,0,59.99,0,0,1,45,1,24.9,19.99,1.70960387574808,2.27956682815617,1.99975,54,32,32,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,510,NA
"1238",30,"1309423",1,0,167.99,0,0,2,48,1,73.52,67.99,1.77823647718853,2.54038319043082,2.3999,39,32,18,3,96,174,-45,512,14,2,0,0,15,42,72,3,467
"1239",30,"1309436",1,0,167.99,0,0,1,48,1,43.01,56,1.34413506160986,1.92022723635782,2.14295919278507,33,29,18,3,22,46,-20,95,11,NA,0,0,12,15,22,933,75
"1240",30,"1309456",1,0,167.99,0,0,1,64,1,68.99,68.99,1.69686868686869,2.42414141414141,2.42414141414141,33,11,11,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,547,NA
"1241",30,"1309603",1,0,263.99,0,0,2,62,1,143.99,143.99,2.19991666666667,3.99991666666667,2.9999375,33,5,5,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,494,NA
"1242",30,"1309650",1,0,164.99,0,0,2,48,1,56.04,65.99,1.51436438733364,2.01918311151905,2.22212121212121,39,29,18,3,22,46,-20,95,11,2,0,0,12,15,22,937,75
"1243",30,"1309668",1,0,41.99,0,0,1,196,1,11.76,11.7,1.38901753225273,2.31524975190208,2.3106635853417,39,200,35,3,NA,NA,NA,NA,165,2,NA,NA,NA,NA,NA,3,NA
"1244",30,"1309693",1,0,41.99,0,0,1,171,1,10,12.99,1.31259768677712,2.18787120975305,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,345,NA
"1245",30,"1309697",1,0,41.99,0,0,2,221,1,15.42,10,1.58035378246142,2.63417388031615,2.18787120975305,33,200,35,3,NA,NA,NA,NA,165,4,NA,NA,NA,NA,NA,413,NA
"1246",30,"1309813",1,0,64.99,0,0,1,190,1,20.66,20.99,1.4660500789533,2.25558312655087,2.2725,39,6,6,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"1247",30,"1309880",1,4.98,23.99,0,0,1,185,1,4,3,1.20010005002501,1.50025012506253,1.42877560743211,33,41,41,3,88,150,-30,388,0,1,0,0,9,40,93,412,358
"1248",30,"1309908",1,4.98,23.99,0,0,1,184,1,7.99,7.99,1.499375,1.874375,1.874375,33,41,41,3,88,150,-30,388,0,1,0,0,9,40,93,412,358
"1249",30,"1309927",1,0,111.99,0,0,1,47,1,48.82,32,1.7728352065854,2.53268956783283,2.00012501562695,39,22,18,3,74,108,-7,396,4,4,0,0,13,27,56,496,389
"1250",30,"563879",1,NA,18.89,0,0,2,51,1,NA,-1.1,NA,NA,1.05002501250625,39,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA
"1251",30,"1253597",2,4.98,24.99,0,0,1,60,1,4.99,4.99,1.2495,1.2495,1.2495,39,3,3,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"1252",30,"1305864",2,0,59.99,0,0,1,61,1,20,19.99,1.50012503125781,2.00025006251563,1.99975,39,32,32,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,219,NA
"1253",30,"1309407",2,0,59.99,0,0,2,45,1,24.9,19.99,1.70960387574808,2.27956682815617,1.99975,54,32,32,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,508,NA
"1254",30,"1309427",2,0,167.99,0,0,5,48,1,73.52,68,1.77823647718853,2.54038319043082,2.4001400140014,39,32,18,3,96,174,-45,512,14,6,0,0,15,42,72,546,467
"1255",30,"1309446",2,NA,167.99,0,0,3,48,1,NA,68,NA,NA,2.4001400140014,39,NA,NA,2,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,553,NA
"1256",30,"1309454",2,0,167.99,0,0,2,48,1,83.52,68.99,1.98875340357523,2.84112702734699,2.42414141414141,39,13,13,3,26,41,-20,107,0,NA,0,0,2,7,15,448,87
"1257",30,"1309695",2,0,41.99,0,0,1,151,1,11.76,12.99,1.38901753225273,2.31524975190208,2.41344827586207,39,3,3,3,28,43,-12,115,0,2,0,0,1,3,17,3,103
"1258",30,"1309705",2,0,41.99,0,0,1,206,1,12.99,12.99,1.44793103448276,2.41344827586207,2.41344827586207,33,200,35,3,NA,NA,NA,NA,165,2,NA,NA,NA,NA,NA,415,NA
"1259",30,"1309708",2,0,41.99,0,0,1,190,1,12.53,12.99,1.42532247114732,2.37576374745418,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,395,NA
"1260",30,"1309709",2,0,41.99,0,0,1,220,1,11.76,12.99,1.38901753225273,2.31524975190208,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,3,NA
"1261",30,"1309890",2,4.98,23.99,0,0,1,169,1,4,4,1.20010005002501,1.50025012506253,1.50025012506253,33,41,41,3,88,150,-30,388,0,2,0,0,9,40,93,412,358
"1262",30,"1253591",3,0,39.99,0,0,1,102,1,4.99,4.99,1.14257142857143,1.14257142857143,1.14257142857143,39,2,2,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"1263",30,"1309444",3,0,167.99,0,0,1,48,1,73.52,68,1.77823647718853,2.54038319043082,2.4001400140014,33,32,18,3,96,174,-45,512,14,NA,0,0,15,42,72,556,467
"1264",30,"1309463",3,0,167.99,0,0,2,48,1,68.99,57.99,1.69686868686869,2.42414141414141,2.18172727272727,39,2,2,3,28,38,-14,102,0,4,0,0,6,13,34,850,88
"1265",30,"1309812",3,NA,64.99,0,0,1,242,1,NA,20.99,NA,NA,2.2725,39,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA
"1266",30,"1299175",4,0,39.99,0,0,1,212,1,14.99,14.99,1.5996,3.1996,3.1996,39,16,16,3,26,72,-40,130,0,NA,0,0,5,22,47,248,90
"1267",30,"1309403",4,0,59.99,0,0,2,45,1,24.9,20,1.70960387574808,2.27956682815617,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,510,NA
"1268",30,"1309651",4,NA,164.99,0,0,1,69,1,NA,65.9,NA,NA,2.22010293672419,39,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,917,NA
"1269",30,"1299176",5,0,39.99,0,0,1,202,1,-40.01,13,0.499875,0.999875,2.96369025565024,39,16,16,3,26,72,-40,130,0,NA,0,0,5,22,47,251,90
"1270",30,"392649",5,4.98,13.59,0,0,3,96,1,0.6,-6.4,1.04618937644342,1.30792917628945,0.849924962481241,39,8,8,3,NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,3,NA
"1271",30,"1299178",7,0,39.99,0,0,1,218,1,14.99,3,1.5996,3.1996,2.1624763449581,39,16,16,3,26,72,-40,130,0,NA,0,0,5,22,47,246,90
"1272",30,"1309464",7,0,167.99,0,0,2,48,1,68.99,56,1.69686868686869,2.42414141414141,2.14295919278507,39,2,2,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,898,NA
"1273",30,"392620",9,4.98,13.59,0,0,3,74,1,0.6,-6.4,1.04618937644342,1.30792917628945,0.849924962481241,33,6,6,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,3,NA
"1274",30,"1309857",10,4.98,23.99,0,0,2,169,1,7.99,7.99,1.499375,1.874375,1.874375,39,41,41,3,88,150,-30,388,0,4,0,0,9,40,93,415,358
"1275",31,"1194232",0,0,135.99,0,0,1,56,1,30.16,-4.00999999999999,1.28498535386941,1.60625531512804,0.971371428571429,38,3,3,3,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,212,NA
"1276",31,"1194240",0,0,135.99,0,0,1,42,1,35.97,-24.01,1.35962807438512,1.6995600879824,1.0624375,39,3,3,3,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,181,NA
"1277",31,"1194244",0,0,135.99,0,0,2,50,1,36.02,-24.01,1.36030809242773,1.70041012303691,1.0624375,39,3,3,3,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,261,NA
"1278",31,"1194320",0,0,151.99,0,0,2,58,1,47.11,7.99000000000001,1.44918001525553,1.81149885583524,1.0555,39,1,1,3,NA,NA,NA,NA,0,24,NA,NA,NA,NA,NA,222,NA
"1279",31,"1194325",0,0,167.99,0,0,1,141,1,45.99,-32.01,1.37696721311475,1.72122950819672,1.04995,59,26,26,3,NA,NA,NA,NA,0,18,NA,NA,NA,NA,NA,234,NA
"1280",31,"1253569",0,0,34.99,0,0,1,58,1,6.46,4.99,1.22642832106555,1.22642832106555,1.16633333333333,39,2,2,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"1281",31,"1253571",0,4.98,29.99,0,0,1,59,1,9.61,4.99,1.47154072620216,1.47154072620216,1.1996,39,2,2,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"1282",31,"1253574",0,0,49.99,0,0,1,67,1,9.22,4.99,1.2261466764778,1.2261466764778,1.11088888888889,39,2,2,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"1283",31,"1253575",0,4.98,24.99,0,0,1,64,1,4.99,4.99,1.2495,1.2495,1.2495,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"1284",31,"1253576",0,0,29.99,0,0,1,70,1,4.99,4.99,1.1996,1.1996,1.1996,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"1285",31,"1253591",0,0,39.99,0,0,1,102,1,7.88,0,1.2454064154469,1.2454064154469,1,39,2,2,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"1286",31,"1253594",0,4.98,24.99,0,0,1,69,1,4.99,4.99,1.2495,1.2495,1.2495,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"1287",31,"1253595",0,4.98,22.99,0,0,1,56,1,4.99,4.99,1.27722222222222,1.27722222222222,1.27722222222222,39,3,3,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"1288",31,"1253597",0,4.98,24.99,0,0,1,60,1,4.99,4.99,1.2495,1.2495,1.2495,39,3,3,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"1289",31,"1253598",0,0,29.99,0,0,1,53,1,4.99,4.99,1.1996,1.1996,1.1996,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"1290",31,"1253599",0,0,34.99,0,0,1,53,1,4.99,4.99,1.16633333333333,1.16633333333333,1.16633333333333,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"1291",31,"1253601",0,0,44.99,0,0,1,71,1,9.31,4.99,1.26093049327354,1.26093049327354,1.12475,39,3,3,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"1292",31,"1253604",0,0,34.99,0,0,1,70,1,9.77,4.99,1.38739095955591,1.38739095955591,1.16633333333333,39,1,1,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
"1293",31,"1253607",0,4.98,24.99,0,0,1,52,1,4.99,0,1.2495,1.2495,1,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"1294",31,"1253608",0,0,39.99,0,0,2,55,1,9.41,4.99,1.30771746239372,1.30771746239372,1.14257142857143,39,2,2,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
"1295",31,"1253613",0,0,59.99,0,0,2,45,1,7.13,4.99,1.13488460083239,1.13488460083239,1.09072727272727,39,8,8,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"1296",31,"1253615",0,0,44.99,0,0,2,55,1,5.24,4.99,1.13182389937107,1.13182389937107,1.12475,39,7,7,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,3,NA
"1297",31,"1253619",0,0,54.99,0,0,2,52,1,6.53,4.99,1.13475030953364,1.13475030953364,1.0998,39,7,7,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,3,NA
"1298",31,"1286463",0,0,47.49,0,0,1,146,1,18.23,0,1.62303485987697,1.70847573479152,1.05264266161297,39,13,13,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"1299",31,"1286465",0,0,56.99,0,0,1,69,1,24.56,24.5,1.75732346592661,1.84983040394696,1.84641428131733,39,6,6,276,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"1300",31,"1286468",0,0,56.99,0,0,1,69,0,22,21.4,1.62875107173478,1.71448985424407,1.68558583871874,39,5,5,1000,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
"1301",31,"1305855",0,0,59.99,0,0,2,45,1,20,19.99,1.50012503125781,2.00025006251563,1.99975,54,32,32,3,NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,501,NA
"1302",31,"1305860",0,0,59.99,0,0,1,61,1,20,19.99,1.50012503125781,2.00025006251563,1.99975,54,32,32,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,508,NA
"1303",31,"1305864",0,0,59.99,0,0,1,61,1,20,19.99,1.50012503125781,2.00025006251563,1.99975,39,32,32,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,219,NA
"1304",31,"1309395",0,0,59.99,0,0,2,45,1,24.9,19.99,1.70960387574808,2.27956682815617,1.99975,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,505,NA
"1305",31,"1309398",0,0,59.99,0,0,1,45,1,24.9,19.99,1.70960387574808,2.27956682815617,1.99975,54,32,32,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,510,NA
"1306",31,"1309422",0,0,59.99,0,0,2,45,1,24.9,19.99,1.70960387574808,2.27956682815617,1.99975,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,503,NA
"1307",31,"1309423",0,0,167.99,0,0,2,48,1,73.52,67.99,1.77823647718853,2.54038319043082,2.3999,39,32,18,3,98,179,-46,516,14,2,0,0,15,43,74,3,470
"1308",31,"1309438",0,0,167.99,0,0,1,48,1,73.52,67.99,1.77823647718853,2.54038319043082,2.3999,39,32,18,3,98,179,-46,516,14,NA,0,0,15,43,74,3,470
"1309",31,"1309440",0,0,167.99,0,0,1,64,1,67.04,67.99,1.66409113422486,2.37731550272412,2.3999,39,32,18,3,98,179,-46,516,14,1,0,0,15,43,74,3,470
"1310",31,"1309441",0,0,167.99,0,0,2,64,1,75,67.99,1.80653833745564,2.58081514141306,2.3999,39,32,18,3,98,179,-46,516,14,1,0,0,15,43,74,3,470
"1311",31,"1309446",0,NA,167.99,0,0,3,48,1,NA,68,NA,NA,2.4001400140014,39,NA,NA,2,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,553,NA
"1312",31,"1309447",0,0,167.99,0,0,1,63,0,67.08,68.99,1.6647507680111,2.37825785353285,2.42414141414141,39,12,7,3,11,20,-7,81,5,NA,0,0,1,4,9,511,74
"1313",31,"1309449",0,0,167.99,0,0,1,48,1,83.52,67.99,1.98875340357523,2.84112702734699,2.3999,33,13,13,3,26,42,-20,109,0,1,0,0,3,7,16,551,89
"1314",31,"1309450",0,0,167.99,0,0,1,63,1,83.52,68.99,1.98875340357523,2.84112702734699,2.42414141414141,39,13,13,3,26,42,-20,109,0,1,0,0,3,7,16,264,89
"1315",31,"1309454",0,0,167.99,0,0,2,48,1,83.52,68.99,1.98875340357523,2.84112702734699,2.42414141414141,39,13,13,3,26,42,-20,109,0,NA,0,0,3,7,16,448,89
"1316",31,"1309456",0,0,167.99,0,0,1,64,1,68.99,68.99,1.69686868686869,2.42414141414141,2.42414141414141,33,11,11,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,547,NA
"1317",31,"1309466",0,NA,230.99,0,0,1,189,0,NA,103,NA,NA,2.06256641040065,39,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,256,NA
"1318",31,"1309603",0,0,263.99,0,0,2,62,1,143.99,143.99,2.19991666666667,3.99991666666667,2.9999375,33,5,5,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,494,NA
"1319",31,"1309631",0,0,207.99,0,0,4,71,1,59.04,95.49,1.3963746223565,2.14830480026855,2.13326666666667,33,1,1,3,NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,562,NA
"1320",31,"1309635",0,NA,207.99,0,0,2,200,0,NA,88,NA,NA,2.13340889392626,39,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,846,NA
"1321",31,"1309651",0,NA,164.99,0,0,1,69,1,NA,65.9,NA,NA,2.22010293672419,39,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,917,NA
"1322",31,"1309668",0,0,41.99,0,0,1,71,1,11.76,11.7,1.38901753225273,2.31524975190208,2.3106635853417,39,200,35,3,NA,NA,NA,NA,165,2,NA,NA,NA,NA,NA,341,NA
"1323",31,"1309672",0,0,41.99,0,0,2,89,1,10,12.99,1.31259768677712,2.18787120975305,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,4,NA,NA,NA,NA,NA,400,NA
"1324",31,"1309693",0,0,41.99,0,0,1,45,1,15.42,10,1.58035378246142,2.63417388031615,2.18787120975305,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,345,NA
"1325",31,"1309694",0,0,41.99,0,0,1,86,1,7,12.99,1.20005715918834,2.0002857959417,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,369,NA
"1326",31,"1309695",0,0,41.99,0,0,1,41,1,11.76,11.7,1.38901753225273,2.31524975190208,2.3106635853417,39,3,3,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,3,NA
"1327",31,"1309696",0,0,41.99,0,0,1,64,1,11.76,11.7,1.38901753225273,2.31524975190208,2.3106635853417,39,200,35,3,NA,NA,NA,NA,165,NA,NA,NA,NA,NA,NA,684,NA
"1328",31,"1309699",0,0,41.99,0,0,1,85,1,11.76,11.7,1.38901753225273,2.31524975190208,2.3106635853417,33,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,398,NA
"1329",31,"1309708",0,0,41.99,0,0,1,91,1,12.53,12.99,1.42532247114732,2.37576374745418,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,369,NA
"1330",31,"1309715",0,0,41.99,0,0,1,38,1,11.76,11.7,1.38901753225273,2.31524975190208,2.3106635853417,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,369,NA
"1331",31,"1309721",0,0,41.99,0,0,1,91,0,8,10,1.23536334215946,2.05913503971756,2.18787120975305,39,200,35,3,NA,NA,NA,NA,165,NA,NA,NA,NA,NA,NA,369,NA
"1332",31,"1309723",0,0,41.99,0,0,1,84,1,15.42,12.99,1.58035378246142,2.63417388031615,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,369,NA
"1333",31,"1309725",0,0,41.99,0,0,1,66,0,7,11.7,1.20005715918834,2.0002857959417,2.3106635853417,39,200,35,3,NA,NA,NA,NA,165,NA,NA,NA,NA,NA,NA,460,NA
"1334",31,"1309803",0,0,41.99,0,0,1,76,1,11.76,11.7,1.38901753225273,2.31524975190208,2.3106635853417,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,369,NA
"1335",31,"1309805",0,0,41.99,0,0,1,82,1,11.76,11.7,1.38901753225273,2.31524975190208,2.3106635853417,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,369,NA
"1336",31,"1309811",0,0,53.99,0,0,1,64,1,17,14.99,1.4595836712625,2.43281968099486,2.3074358974359,39,14,14,3,9,19,-8,27,0,1,0,0,4,5,16,412,19
"1337",31,"1309812",0,NA,64.99,0,0,1,76,1,NA,20.99,NA,NA,2.2725,39,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,369,NA
"1338",31,"1309813",0,0,64.99,0,0,1,64,1,24,20.99,1.58550866064894,2.43937545742864,2.2725,39,6,6,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,369,NA
"1339",31,"1309826",0,0,45,0,0,1,97,1,15.01,15.01,1.50050016672224,3.33411137045682,3.33411137045682,39,48,48,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,318,NA
"1340",31,"1309828",0,0,45,0,0,2,97,1,-30,20,0.6,1.3332,3.9996,39,48,48,3,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,3,NA
"1341",31,"1309856",0,4.98,23.99,0,0,2,169,0,3,7,1.14292520247737,1.42877560743211,1.76515597410241,39,41,41,3,88,151,-30,391,0,2,0,0,9,39,85,413,361
"1342",31,"1309893",0,4.98,23.99,0,0,1,74,1,3,7.99,1.14292520247737,1.42877560743211,1.874375,33,41,41,3,88,151,-30,391,0,1,0,0,9,39,85,419,361
"1343",31,"1309927",0,0,111.99,0,0,1,47,1,46.43,42.99,1.70820622330689,2.44035997559488,2.31869565217391,39,22,18,3,75,112,-8,401,4,4,0,0,12,29,54,496,393
"1344",31,"1309928",0,0,111.99,0,0,1,94,1,50.81,42.99,1.83050016345211,2.61507028440667,2.31869565217391,39,22,18,3,75,112,-8,401,4,1,0,0,12,29,54,499,393
"1345",31,"1309957",0,NA,143.99,0,0,1,51,1,NA,77.24,NA,NA,2.69651685393258,33,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,681,NA
"1346",31,"1309980",0,0,143.99,0,0,1,61,1,77.24,77.24,2.15715355805243,3.59535580524345,2.69651685393258,33,8,8,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,606,NA
"1347",31,"1309983",0,0,239.99,0,0,2,66,0,97.41,112.79,1.6831953990742,3.36646093421237,3.01880503144654,33,13,13,3,NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,568,NA
"1348",31,"1309984",0,0,239.99,0,0,3,66,1,115.47,112.79,1.92732091230324,3.85472213299068,3.01880503144654,33,13,13,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,561,NA
"1349",31,"1309985",0,0,239.99,0,0,1,66,1,112.79,112.79,1.88671383647799,3.77350628930818,3.01880503144654,33,13,13,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,559,NA
"1350",31,"1309989",0,0,239.99,0,0,5,66,1,71.04,120.74,1.42047943178455,2.84101805267831,3.01880503144654,33,13,13,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,573,NA
"1351",31,"489427",0,0,179.99,0,0,1,74,1,50.35,18.74,1.38838321505708,1.7354983029929,1.04646511627907,39,3,3,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
