Extraction_Date,ord_week_nmb,Site_Name,TCIN,amazon_product_ID,amazon_product_name,amazon_Regular_price,Regular_Price_Range,amazon_Shipping,amazon_disc_perc,amazon_markdown_price,amazon_final_price,amazon_Product_Description,amazon_availability,amazon_additional_info,amazon_price_promo
03-12-2012,1,Amazon,11721796,B000PCOBV2,McKleinUSA WILLOWBROOK 94985 Black Detachable-Wheeled Ladies' Briefcase,151.43,n/a,0,0,151.43,151.43,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $231.07 (60%)
03-12-2012,1,Amazon,11721797,B000PCOBSA,McKlein USA W Series Winnetka Leather Women's Briefcase,115.58,n/a,0,0,115.58,115.58,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $154.42 (57%)
03-12-2012,1,Amazon,11744104,B0019M7WCW,Wenger SwissGear SA9998 Laptop Backpack,45.99,n/a,0,0,45.99,45.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $123.01 (73%)
03-12-2012,1,Amazon,11744563,B002R29EVU,"Sumdex Fashion 16"" Laptop Tote",61.91,n/a,0,0,61.91,61.91,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $73.04 (54%)
03-12-2012,1,Amazon,11906638,B002VP6O9I,Travel Select Amsterdam Business Rolling Garment Bag,47.33,n/a,0,0,47.33,47.33,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $12.66 (21%)
03-12-2012,1,Amazon,11906983,B002VQ7VY4,Travelers Choice Siena 2-In-1 Hybrid Hard-Shell Carry-On Wheeled Garment Suitcase,71.36,n/a,0,0,71.36,71.36,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $128.63 (64%)
03-12-2012,1,Amazon,12025307,B002B0LQ50,Heys Luggage Ecase Exotic Bag,169.99,n/a,0,0,169.99,169.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $170.01 (50%)
03-12-2012,1,Amazon,12025309,B002B0HLB8,Heys Luggage Ecase Exotic Bag,169.99,n/a,0,0,169.99,169.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $170.01 (50%)
03-12-2012,1,Amazon,12026093,B002B0G5KQ,Heys Luggage Ecase Exotic Bag,169.99,n/a,0,0,169.99,169.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $170.01 (50%)
03-12-2012,1,Amazon,12026270,B002B0G5BA,Heys Luggage Ecase Exotic Bag,169.99,n/a,0,0,169.99,169.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $170.01 (50%)
03-12-2012,1,Amazon,12026274,B00280Z960,Heys Luggage Ecase Exotic Bag,169.99,n/a,0,0,169.99,169.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $170.01 (50%)
03-12-2012,1,Amazon,12046473,B002XKS19C,US Traveler New Yorker 4 Piece Luggage Set Expandable,69.99,n/a,0,0,69.99,69.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $130.00 (65%)
03-12-2012,1,Amazon,12046478,B000QPD7QI,US Traveler Rio Two Piece Expandable Carry-On Luggage Set,40.46,n/a,0,0,40.46,40.46,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $9.53 (19%)
03-12-2012,1,Amazon,12046481,B002XKU0KK,US Traveler New Yorker 4 Piece Luggage Set Expandable,69.99,n/a,0,0,69.99,69.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $130.00 (65%)
03-12-2012,1,Amazon,12046484,B002XKU0MS,US Traveler New Yorker 4 Piece Luggage Set Expandable,69.99,n/a,0,0,69.99,69.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $130.00 (65%)
03-12-2012,1,Amazon,12193963,B00363RSUI,Rockland Luggage 4 Piece Luggage Set,84.88,n/a,0,0,84.88,84.88,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $155.11 (65%)
03-12-2012,1,Amazon,12193964,B000SRL6TY,Rockland Luggage Rolling 22 Inch Duffle Bag,29,n/a,0,0,29,29,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $40.00 (58%)
03-12-2012,1,Amazon,12193965,B00363TU54,Rockland Luggage 4 Piece Luggage Set,83.29,n/a,0,0,83.29,83.29,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $156.70 (65%)
03-12-2012,1,Amazon,12193967,B00363WXIA,Rockland Luggage Rolling 22 Inch Duffle Bag,29,n/a,0,0,29,29,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $40.00 (58%)
03-12-2012,1,Amazon,12250010,B002U5EXX8,Sumdex SLR Camera Sling Pack,37.95,n/a,0,0,37.95,37.95,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $37.00 (49%)
03-12-2012,1,Amazon,12250011,B002U5CVC8,Sumdex DSLR Camera/Notebook Backpack,53.99,n/a,0,0,53.99,53.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $45.96 (46%)
03-12-2012,1,Amazon,12333491,B003EZSEU6,Rockland Luggage 30 Inch Rolling Duffle Bag,35.99,n/a,0,0,35.99,35.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $53.01 (60%)
03-12-2012,1,Amazon,12333492,B003EZXP00,Rockland Luggage 30 Inch Rolling Duffle Bag,36.69,n/a,0,0,36.69,36.69,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $52.31 (59%)
03-12-2012,1,Amazon,12333495,B003EZXP5U,Rockland Luggage 40 Inch Rolling Duffle Bag,47.99,n/a,0,0,47.99,47.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $61.01 (56%)
03-12-2012,1,Amazon,12333497,B003EZW4JI,Rockland Luggage 30 Inch Rolling Duffle Bag,30.39,n/a,0,0,30.39,30.39,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $58.61 (66%)
03-12-2012,1,Amazon,12333498,B003EZXPAK,Rockland Luggage Dot 4 Piece Luggage Set,84.94,n/a,0,0,0,84.94,n/a,Yes,n/a,n/a
03-12-2012,1,Amazon,12333615,B003F0154W,Rockland Luggage 36 Inch Rolling Duffle Bag,40.77,n/a,0,0,40.77,40.77,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $58.23 (59%)
03-12-2012,1,Amazon,12333617,B003EZW8HQ,Rockland Luggage 40 Inch Rolling Duffle Bag,45.33,n/a,0,0,45.33,45.33,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $63.67 (58%)
03-12-2012,1,Amazon,12403905,B003AJR7D6,Rockland Luggage Rolling 22 Inch Duffle Bag,29,n/a,0,0,29,29,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $40.00 (58%)
03-12-2012,1,Amazon,12403907,B00363PRHO,Rockland Luggage Rolling 22 Inch Duffle Bag,29,n/a,0,0,29,29,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $40.00 (58%)
03-12-2012,1,Amazon,12403909,B002MVGJNM,Rockland Luggage 22 Inch Rolling Duffle Bag,29,n/a,0,0,29,29,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $40.00 (58%)
03-12-2012,1,Amazon,12403912,B003I6VRFA,Rockland Luggage 19 Inch Tote Bag,16.99,n/a,4.98,0,16.99,16.99,n/a,Yes,& eligible for FREE Super Saver Shipping and Free Returns.,You Save: $13.01 (43%)
03-12-2012,1,Amazon,12404005,B003I6VRFU,Rockland Luggage 19 Inch Tote Bag,16,n/a,4.98,0,16,16,n/a,Yes,& eligible for FREE Super Saver Shipping and Free Returns.,You Save: $14.00 (47%)
03-12-2012,1,Amazon,12404057,B003I6SB6S,Rockland Luggage 19 Inch Tote Bag,16.99,n/a,4.98,0,16.99,16.99,n/a,Yes,& eligible for FREE Super Saver Shipping and Free Returns.,You Save: $13.01 (43%)
03-12-2012,1,Amazon,12404366,B003I6TJ00,Rockland Luggage 19 Inch Tote Bag,16,n/a,4.98,0,16,16,n/a,Yes,& eligible for FREE Super Saver Shipping and Free Returns.,You Save: $14.00 (47%)
03-12-2012,1,Amazon,12404371,B002MVGEUA,Rockland Luggage Rolling 22 Inch Duffle Bag,28.49,n/a,0,0,28.49,28.49,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $40.51 (59%)
03-12-2012,1,Amazon,12404413,B002MV48S0,Rockland Luggage Polo Equipment 4 Piece Luggage Set,141.76,n/a,0,0,141.76,141.76,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $303.24 (68%)
03-12-2012,1,Amazon,12733044,B003F1HCVG,Wildkin Olive Kids Trains Planes & Trucks Sidekick Backpack,22.4,n/a,6.11,0,22.4,22.4,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $7.59 (25%)
03-12-2012,1,Amazon,12733048,B004C0S0CO,Wildkin Camouflage Sidekick Backpack,21.18,n/a,6.11,0,21.18,21.18,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $8.81 (29%)
03-12-2012,1,Amazon,12733063,B004RD5DQC,Wildkin Ashley Collection Big Dots Sidekick Backpack,18.16,n/a,5.69,0,18.16,18.16,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $11.83 (39%)
03-12-2012,1,Amazon,12733084,B000UUUF0A,Wildkin Horses in Pink Sidekick Backpack,22.49,n/a,4.98,0,22.49,22.49,"Features:Measures 15"" x 12"" x 7"" Extra-durable 600-denier polyester fabric Padded back for extra comfort Interior moisture-resistant nylon lining Adjustable padded straps Interior utility pockets and pencil holder Embroidery friendly Matching accessories available for most patterns Sized for ages 3+Pattern Description: Horses in Pink features a group ofwhimsically wild horses that prance, dance, jump, and just chill, their brilliant white manes and tails absolutely shine atop the pattern's lovely, timeless pink backdrop. A bestselling Wildkin Classic.Product Description: Our Sidekick Backpacks makes school more fun. The durable exterior can stand up to just about anything even homework. And the roomy interior helps keep school work organized. Matching Lunch Boxes and Pencil Cases available in most styles. One-year manufacturer's warranty against defects - normal wear-and-tear, and misuse excluded. Rigorously tested to ensure that all parts are lead-safe, bpa-free, phthalate-free, and c",Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $7.50 (25%)
03-12-2012,1,Amazon,12733093,B000MSPGVS,"Wildkin English Riding Sidekick Backpack, Purple",22.51,n/a,4.92,0,22.51,22.51,"Features:Measures 15"" x 12"" x 7"" Extra-durable 600-denier polyester fabric Padded back for extra comfort Interior moisture-resistant nylon lining Adjustable padded straps Interior utility pockets and pencil holder Embroidery friendly Matching accessories available for most patterns Sized for ages 3+Pattern Description: Post to a trot with our English Riding pattern. A Classic Wildkin design, English Riding in Purple features iconic riding imagery like boots, saddles, ribbons, and jumps on a pleasant, deep lavender background. Product Description: Our Sidekick Backpacks makes school more fun. The durable exterior can stand up to just about anything even homework. And the roomy interior helps keep school work organized. Matching Lunch Boxes and Pencil Cases available in most styles. One-year manufacturer's warranty against defects - normal wear-and-tear, and misuse excluded. Rigorously tested to ensure that all parts are lead-safe, bpa-free, phthalate-free, and conform to all rules and r",Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $7.48 (25%)
03-12-2012,1,Amazon,12733122,B004C0R0XE,Wildkin Kaleidoscope Sidekick Backpack,20.99,n/a,4.98,0,20.99,20.99,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $9.00 (30%)
03-12-2012,1,Amazon,12733140,B004C10NW8,Wildkin Ashley Collection Big Dots Sidekick Backpack,20.17,n/a,4.98,0,20.17,20.17,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $9.82 (33%)
03-12-2012,1,Amazon,12733147,B004C0X4J8,Wildkin Horses in Pink Duffel Bag,22.22,n/a,4.98,0,22.22,22.22,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $7.77 (26%)
03-12-2012,1,Amazon,12903536,B003R1DM04,Wildkin Macropak Backpacks,30.98,n/a,0,0,30.98,30.98,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $9.01 (23%)
03-12-2012,1,Amazon,12931414,B003U80RRA,Travelers Choice Luggage Toronto Three Piece Hardside Spinner Luggage,134.99,n/a,0,0,134.99,134.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $65.00 (33%)
03-12-2012,1,Amazon,12931430,B003O2B2CG,Travel Select Amsterdam Two Piece Carry-On Luggage Set,49.99,n/a,0,0,0,49.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,n/a
03-12-2012,1,Amazon,12931436,B003O2F0JW,Travel Select Amsterdam Two Piece Carry-On Luggage Set,49.99,n/a,0,0,0,49.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,n/a
03-12-2012,1,Amazon,12931450,B004E0Z3PE,Travel Select Amsterdam Two Piece Carry-On Luggage Set,49.99,n/a,0,0,0,49.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,n/a
03-12-2012,1,Amazon,12931468,B003U8KAHM,Travel Select Amsterdam Two Piece Carry-On Luggage Set,49.99,n/a,0,0,0,49.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,n/a
03-12-2012,1,Amazon,12937444,B003LQ1YMS,"Sumdex NeoMetro Link Brief for 15"" MacBook Pro",36.44,n/a,0,0,0,36.44,n/a,Yes,n/a,n/a
03-12-2012,1,Amazon,12937446,B003XW25IM,Sumdex Computer Backpack - 15.6,28.27,n/a,0,0,28.27,28.27,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $11.68 (29%)
03-12-2012,1,Amazon,12937447,B003LPSU26,"Sumdex NeoMetro Link Brief for 15"" MacBook Pro",36.83,n/a,0,0,0,36.83,n/a,Yes,n/a,n/a
03-12-2012,1,Amazon,12937448,B003XW6WEU,Sumdex Computer Backpack - 15.6,29.75,n/a,0,0,29.75,29.75,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $10.20 (26%)
03-12-2012,1,Amazon,12937449,B003LPSTYA,"Sumdex NeoMetro Link Brief for 13"" MacBook",36.32,n/a,0,0,0,36.32,n/a,Yes,n/a,n/a
03-12-2012,1,Amazon,12937450,B003LQ06BI,"Sumdex NeoMetro Route Brief for 17"" MacBook Pro",48.78,n/a,0,0,0,48.78,n/a,Yes,n/a,n/a
03-12-2012,1,Amazon,12937451,B003XVVWWS,Sumdex DigiPod Stretch iPod/iPhone/Smart Phone Case,11.16,n/a,5.58,0,0,11.16,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,n/a
03-12-2012,1,Amazon,12937452,B003XW1Y7U,Sumdex DigiPod Stretch iPod/iPhone/Smart Phone Case,11.05,n/a,5.58,0,0,11.05,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,n/a
03-12-2012,1,Amazon,12937455,B003XVVX0O,Sumdex DigiPod Stretch iPod/iPhone/Smart Phone Case,11.19,n/a,5.58,0,0,11.19,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,n/a
03-12-2012,1,Amazon,12937456,B003LPQNQG,"Sumdex NeoMetro Link Brief for 13"" MacBook",36.83,n/a,0,0,0,36.83,n/a,Yes,n/a,n/a
03-12-2012,1,Amazon,13004250,B003U8MACK,Travelers Choice Siena 2-In-1 Hybrid Hard-Shell Carry-On Wheeled Garment Suitcase,69.2,n/a,0,0,69.2,69.2,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $20.79 (23%)
03-12-2012,1,Amazon,13004558,B004E0Z3QS,Travelers Choice Luggage Vienna Traditional Rolling Garment Bag,71.14,n/a,0,0,71.14,71.14,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $28.85 (29%)
03-12-2012,1,Amazon,13037669,B001GA2AAQ,Heys Luggage Eco Case Bag Set,360,n/a,0,0,360,360,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $540.00 (60%)
03-12-2012,1,Amazon,13037674,B002SE5FWO,Heys Luggage Eco Case Bag Set,360,n/a,0,0,360,360,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $540.00 (60%)
03-12-2012,1,Amazon,13037678,B001GA09N6,Heys Luggage Eco Case Bag Set,280.99,n/a,0,0,0,280.99,n/a,Yes,n/a,n/a
03-12-2012,1,Amazon,13037680,B001GA2A8S,Heys Luggage Eco Case Bag Set,360,n/a,0,0,360,360,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $540.00 (60%)
03-12-2012,1,Amazon,13295701,B004HKWBRE,Rockland Luggage 20 Inch Polycarbonate Carry On Luggage,65,n/a,0,0,65,65,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $95.00 (59%)
03-12-2012,1,Amazon,13295705,B004HKSDO4,Rockland Luggage 20 Inch Polycarbonate Carry On Luggage,65,n/a,0,0,65,65,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $95.00 (59%)
03-12-2012,1,Amazon,13295706,B004HKY8HU,Rockland Luggage Rolling 22 Inch Duffle Bag,29,n/a,0,0,29,29,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $40.00 (58%)
03-12-2012,1,Amazon,13295707,B004HKY8KC,Rockland Luggage Rolling 22 Inch Duffle Bag,28.49,n/a,0,0,0,28.49,n/a,Yes,n/a,n/a
03-12-2012,1,Amazon,13295711,B004HKWC9G,Rockland Luggage Rolling 22 Inch Duffle Bag,29,n/a,0,0,29,29,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $40.00 (58%)
03-12-2012,1,Amazon,13295779,B004HKQJKY,Rockland Luggage Rolling 22 Inch Duffle Bag,29,n/a,0,0,29,29,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $40.00 (58%)
03-12-2012,1,Amazon,13295784,B004HKY9ZQ,Rockland Luggage Rolling 22 Inch Duffle Bag,29,n/a,0,0,29,29,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $40.00 (58%)
03-12-2012,1,Amazon,13295788,B004HKYA6O,Rockland Luggage 20 Inch Polycarbonate Carry On Luggage,65,n/a,0,0,65,65,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $95.00 (59%)
03-12-2012,1,Amazon,13295789,B004HKSF7O,Rockland Luggage Rolling 22 Inch Duffle Bag,29,n/a,0,0,29,29,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $40.00 (58%)
03-12-2012,1,Amazon,13295815,B004HKQKEY,Rockland Luggage Rolling 22 Inch Duffle Bag,28.49,n/a,0,0,28.49,28.49,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $40.51 (59%)
03-12-2012,1,Amazon,13324101,B00024ENVG,Targus CityGear Chicago Backpack Case for 16 Inch Notebooks TCG650 (Black with Grey),55.99,n/a,0,0,55.99,55.99,"Targus CityGear Backpack Targus CityGear Backpack Great for School, Work or Play Looking for a bag that does it all? The Targus CityGear Backpack is one of our most popular bags, thanks to its blend of style, utility, and durability. Our latest CityGear Backpack boasts the same great qualities that have made the entire CityGear line a hit with students and professionals alike, but we?ve also added some great new features that make it even more appealing. A Place for All Your Tech Finding a bag that can hold all your devices is easy, but having a bag that offers a safe, dedicated place for your gadgets is more challenging. The CityGear Backpack is great for students or professionals looking to safeguard all their gadgets throughout their day. In addition to a large compartment that can hold a 16-inch laptop, there's a dedicated scratch-free pocket designed to protect an iPad, eReader and most tablets up to 10"". laptop comartment dedicated tablet pocket ample space for gear Space for Eve",Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $18.00 (24%)
03-12-2012,1,Amazon,13324103,B00024ENHK,Targus CityGear Miami Messenger Case for 17 Inch Notebooks TCG200 (Black with Grey),39.82,n/a,0,0,39.82,39.82,"The CityGear Miami messenger notebook case has lots of features in a sporty, stylish, lightweight design. Features of this case include a zip-down workstation with holders for business cards, media and more, plus mesh accessory storage pouches. There is a padded notebook compartment, a section for file storage and even a hidden water-bottle pocket. Sleek and professional, this case supports notebooks with up to 17-inch screens",Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $18.17 (31%)
