UgamID,Category_Path,Retailer,Division,Category,Department,Class,Subclass,Product_URL,Brand,Product_Name,Unique_Product_Identifier_Mainpdt,Unique_Product_Identifier_Variant,Final_Price_after_Discount,Extraction_Date,URL_of_the_Image,UGC,Notes,Alt_Tag
LGKI0107,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309650/rockland-4-pc-luggage-set.jsp,Rockland,"Rockland Luggage, 4-pc. Luggage Set",1309650,T1309650_Red,219.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309650_Red?&scl=3,n/a,n/a,n/a
LGKI0107,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309650/rockland-4-pc-luggage-set.jsp,Rockland,"Rockland Luggage, 4-pc. Luggage Set",1309650,T1309650_Pink,219.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309650_Pink?&scl=3,n/a,n/a,n/a
LGKI0114,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309694/rockland-polka-dot-wheeled-duffel-bag.jsp,Rockland,"Rockland Luggage, Polka Dot Wheeled Duffel Bag",1309694,1309694,69.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309694?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0113,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309693/rockland-polka-dot-wheeled-duffel-bag.jsp,Rockland,"Rockland Luggage, Polka Dot Wheeled Duffel Bag",1309693,T1309693_Pink,69.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309693_Pink?&scl=3,n/a,n/a,n/a
LGKI0112,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309672/rockland-giraffe-wheeled-duffel-bag.jsp?pfx=pfx_shopcompare&cid=shopping7&mr:referralID=0115845e-c468-11e2-a969-001b2166c2c0,Rockland,"Rockland Luggage, Giraffe Wheeled Duffel Bag",1309672,T1309672_Pink Giraffe,69.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309672_Pink_Giraffe?&scl=3,n/a,n/a,n/a
LGKI0112,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309672/rockland-giraffe-wheeled-duffel-bag.jsp?pfx=pfx_shopcompare&cid=shopping7&mr:referralID=0115845e-c468-11e2-a969-001b2166c2c0,Rockland,"Rockland Luggage, Giraffe Wheeled Duffel Bag",1309672,T1309672_Giraffe,69.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309672_Giraffe?&scl=3,n/a,n/a,n/a
LGKI0111,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309672/rockland-giraffe-wheeled-duffel-bag.jsp,Rockland,"Rockland Luggage, Giraffe Wheeled Duffel Bag",1309672,T1309672_Pink Giraffe,69.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309672_Pink_Giraffe?&scl=3,n/a,n/a,n/a
LGKI0111,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309672/rockland-giraffe-wheeled-duffel-bag.jsp,Rockland,"Rockland Luggage, Giraffe Wheeled Duffel Bag",1309672,T1309672_Giraffe,69.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309672_Giraffe?&scl=3,n/a,n/a,n/a
LGKI0121,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309700/rockland-zebra-wheeled-duffel-bag.jsp?pfx=pfx_shopcompare&cid=shopping7&mr:referralID=fb0a3a19-c467-11e2-a969-001b2166c2c0,Rockland,"Rockland Luggage, Zebra Wheeled Duffel Bag",1309700,1309700,69.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309700?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0120,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309700/rockland-zebra-wheeled-duffel-bag.jsp,Rockland,"Rockland Luggage, Zebra Wheeled Duffel Bag",1309700,1309700,69.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309700?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0122,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309705/rockland-polka-dot-wheeled-duffel-bag.jsp,Rockland,"Rockland Luggage, Polka Dot Wheeled Duffel Bag",1309705,T1309705_Pink,69.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309705_Pink?&scl=3,n/a,n/a,n/a
LGKI0122,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309705/rockland-polka-dot-wheeled-duffel-bag.jsp,Rockland,"Rockland Luggage, Polka Dot Wheeled Duffel Bag",1309705,T1309705_Black,69.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309705_Black?&scl=3,n/a,n/a,n/a
LGKI0119,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309699/rockland-paisley-and-floral-wheeled-duffel-bag.jsp?pfx=pfx_shopcompare&cid=shopping7&mr:referralID=36c620f5-c469-11e2-a969-001b2166c2c0,Rockland,"Rockland Luggage, Paisley & Floral Wheeled Duffel Bag",1309699,1309699,69.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309699?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0130,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309805/rockland-wheeled-duffel-bag.jsp,Rockland,"Rockland Luggage, Wheeled Duffel Bag",1309805,1309805,69.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309805?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0127,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309723/rockland-skull-wheeled-duffel-bag.jsp,Rockland,"Rockland Luggage, Skull Wheeled Duffel Bag",1309723,1309723,69.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309723?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0129,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309803/rockland-love-wheeled-duffel-bag.jsp?searchTerm=Rockland%20Rolling%20Duffle%20Bag%20-%20Love%2022,Rockland,"Rockland Luggage, Love Wheeled Duffel Bag",1309803,1309803,69.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309803?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0134,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309813/rockland-wheeled-duffel-bag.jsp,Rockland,"Rockland Luggage, Wheeled Duffel Bag",1309813,1309813,99.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309813?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0132,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309811/rockland-wheeled-duffel-bag.jsp,Rockland,"Rockland Luggage, Wheeled Duffel Bag",1309811,1309811,89.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309811?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0133,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309812/rockland-wheeled-duffel-bag.jsp,Rockland,"Rockland Luggage, Wheeled Duffel Bag",1309812,T1309812_Red,99.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309812_Red?&scl=3,n/a,n/a,n/a
LGKI0133,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309812/rockland-wheeled-duffel-bag.jsp,Rockland,"Rockland Luggage, Wheeled Duffel Bag",1309812,T1309812_Black,99.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309812_Black?&scl=3,n/a,n/a,n/a
LGKI0131,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309810/rockland-wheeled-duffel-bag.jsp,Rockland,"Rockland Luggage, Wheeled Duffel Bag",1309810,T1309810_Black,89.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309810_ALT?&scl=3,n/a,n/a,n/a
LGKI0131,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309810/rockland-wheeled-duffel-bag.jsp,Rockland,"Rockland Luggage, Wheeled Duffel Bag",1309810,T1309810_Red,89.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309810_Red?&scl=3,n/a,n/a,n/a
LGKI0131,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309810/rockland-wheeled-duffel-bag.jsp,Rockland,"Rockland Luggage, Wheeled Duffel Bag",1309810,T1309810_Red,89.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309810_ALT?&scl=3,n/a,n/a,n/a
LGKI0131,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309810/rockland-wheeled-duffel-bag.jsp,Rockland,"Rockland Luggage, Wheeled Duffel Bag",1309810,T1309810_Black,89.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309810_Black?&scl=3,n/a,n/a,n/a
LGKI0138,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309857/rockland-zebra-duffel-bag.jsp,Rockland,Rockland Zebra Duffel Bag,1309857,T1309857_Lime Zebra,29.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309857_Lime_Zebra?&scl=3,n/a,n/a,n/a
LGKI0138,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309857/rockland-zebra-duffel-bag.jsp,Rockland,Rockland Zebra Duffel Bag,1309857,T1309857_Pink Zebra,29.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309857_Pink_Zebra?&scl=3,n/a,n/a,n/a
LGKI0137,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309856/rockland-polka-dot-duffel-bag.jsp,Rockland,Rockland Polka-Dot Duffel Bag,1309856,T1309856_Pink,29.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309856_Pink?&scl=3,n/a,n/a,n/a
LGKI0137,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309856/rockland-polka-dot-duffel-bag.jsp,Rockland,Rockland Polka-Dot Duffel Bag,1309856,T1309856_Black,29.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309856_Black?&scl=3,n/a,n/a,n/a
LGKI0136,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309828/rockland-luca-vergani-zebra-2-pc-cosmetic-bag-set.jsp,Rockland,Rockland Luca Vergani Zebra 2-pc. Cosmetic Bag Set,1309828,T1309828_Zebra,99.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309828_Zebra?&scl=3,n/a,n/a,n/a
LGKI0136,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309828/rockland-luca-vergani-zebra-2-pc-cosmetic-bag-set.jsp,Rockland,Rockland Luca Vergani Zebra 2-pc. Cosmetic Bag Set,1309828,T1309828_Pink Zebra,99.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309828_Pink_Zebra?&scl=3,n/a,n/a,n/a
LGKI0136,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309828/rockland-luca-vergani-zebra-2-pc-cosmetic-bag-set.jsp,Rockland,Rockland Luca Vergani Zebra 2-pc. Cosmetic Bag Set,1309828,T1309828_Lime Zebra,99.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309828_Lime_Zebra?&scl=3,n/a,n/a,n/a
LGKI0207,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309891/rockland-peace-duffel-bag.jsp,Rockland,Rockland Peace Duffel Bag,1309891,1309891,29.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309891?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0135,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309826/rockland-luca-vergani-giraffe-2-pc-cosmetic-bag-set.jsp?searchTerm=Rockland%20Luca%20Vergani%20Giraffe%202-pc.%20Cosmetic%20Bag%20Set,Rockland,Rockland Luca Vergani Giraffe 2-pc. Cosmetic Bag Set,1309826,T1309826_Pink Giraffe,99.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309826_Pink_Giraffe?&scl=3,n/a,n/a,n/a
LGKI0135,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309826/rockland-luca-vergani-giraffe-2-pc-cosmetic-bag-set.jsp?searchTerm=Rockland%20Luca%20Vergani%20Giraffe%202-pc.%20Cosmetic%20Bag%20Set,Rockland,Rockland Luca Vergani Giraffe 2-pc. Cosmetic Bag Set,1309826,T1309826_Giraffe,99.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309826_Giraffe?&scl=3,n/a,n/a,n/a
LGKI0140,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309880/rockland-black-polka-dot-duffel-bag.jsp?pfx=pfx_shopcompare&cid=shopping7&mr:referralID=f4d1b4d3-c467-11e2-a969-001b2166c2c0,Rockland,Rockland Black Polka-Dot Duffel Bag,1309880,1309880,29.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309880?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0139,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309857/rockland-zebra-duffel-bag.jsp?pfx=pfx_shopcompare&cid=shopping7&mr:referralID=fb0a39f9-c467-11e2-a969-001b2166c2c0,Rockland,Rockland Zebra Duffel Bag,1309857,T1309857_Pink Zebra,29.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309857_Pink_Zebra?&scl=3,n/a,n/a,n/a
LGKI0141,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309890/rockland-giraffe-duffel-bag.jsp?pfx=pfx_shopcompare&cid=shopping7&mr:referralID=f4d1b51c-c467-11e2-a969-001b2166c2c0,Rockland,Rockland Giraffe Duffel Bag,1309890,T1309890_Pink Giraffe,29.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309890_Pink_Giraffe?&scl=3,n/a,n/a,n/a
LGKI0141,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309890/rockland-giraffe-duffel-bag.jsp?pfx=pfx_shopcompare&cid=shopping7&mr:referralID=f4d1b51c-c467-11e2-a969-001b2166c2c0,Rockland,Rockland Giraffe Duffel Bag,1309890,T1309890_Giraffe,29.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309890_Giraffe?&scl=3,n/a,n/a,n/a
LGKI0139,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309857/rockland-zebra-duffel-bag.jsp?pfx=pfx_shopcompare&cid=shopping7&mr:referralID=fb0a39f9-c467-11e2-a969-001b2166c2c0,Rockland,Rockland Zebra Duffel Bag,1309857,T1309857_Lime Zebra,29.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309857_Lime_Zebra?&scl=3,n/a,n/a,n/a
LGKI0143,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309907/rockland-plaid-duffel-bag.jsp,Rockland,Rockland Plaid Duffel Bag,1309907,1309907,29.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309907?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0142,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309893/rockland-pink-polka-dot-duffel-bag.jsp,Rockland,Rockland Pink Polka-Dot Duffel Bag,1309893,1309893,29.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309893?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0144,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309908/rockland-pink-polka-dot-duffel-bag.jsp?pfx=pfx_shopcompare&cid=shopping7&mr:referralID=c445642f-c467-11e2-a969-001b2166c2c0,Rockland,Rockland Pink Polka-Dot Duffel Bag,1309908,1309908,29.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309908?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0145,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309927/rockland-pearl-20-in-hardside-spinner-carry-on.jsp?searchTerm=Rockland%20Hard-Sided%20Carry%20On%20Bag%20-%20Purple%20Pearl%2020,Rockland,"Rockland Luggage, Pearl 20-in. Hardside Spinner Carry-On",1309927,T1309927_Purple Pearl,159.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309927_ALT?&scl=3,n/a,n/a,n/a
LGKI0145,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309927/rockland-pearl-20-in-hardside-spinner-carry-on.jsp?searchTerm=Rockland%20Hard-Sided%20Carry%20On%20Bag%20-%20Purple%20Pearl%2020,Rockland,"Rockland Luggage, Pearl 20-in. Hardside Spinner Carry-On",1309927,T1309927_Purple Pearl,159.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309927_Purple_Pearl?&scl=3,n/a,n/a,n/a
LGKI0145,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309927/rockland-pearl-20-in-hardside-spinner-carry-on.jsp?searchTerm=Rockland%20Hard-Sided%20Carry%20On%20Bag%20-%20Purple%20Pearl%2020,Rockland,"Rockland Luggage, Pearl 20-in. Hardside Spinner Carry-On",1309927,T1309927_Pink Pearl,159.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309927_ALT?&scl=3,n/a,n/a,n/a
LGKI0145,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309927/rockland-pearl-20-in-hardside-spinner-carry-on.jsp?searchTerm=Rockland%20Hard-Sided%20Carry%20On%20Bag%20-%20Purple%20Pearl%2020,Rockland,"Rockland Luggage, Pearl 20-in. Hardside Spinner Carry-On",1309927,T1309927_Pink Pearl,159.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309927_Pink_Pearl?&scl=3,n/a,n/a,n/a
LGKI0146,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309928/rockland-pucci-20-in-hardside-spinner-carry-on.jsp?searchTerm=Rockland%20Hard-Sided%20Carry%20On%20Bag%20-%20Pucci%2020,Rockland,"Rockland Luggage, Pucci 20-in. Hardside Spinner Carry-On",1309928,1309928,159.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309928?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0149,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309983/rockland-polo-equipment-3-pc-expandable-spinner-luggage-set.jsp,Rockland,"Rockland Luggage, 3-pc. Polo Equipment Expandable Spinner Luggage Set",1309983,T1309983_Pink Dot,479.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309983_Pink_Dot?&scl=3,n/a,n/a,n/a
LGKI0149,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309983/rockland-polo-equipment-3-pc-expandable-spinner-luggage-set.jsp,Rockland,"Rockland Luggage, 3-pc. Polo Equipment Expandable Spinner Luggage Set",1309983,T1309983_Pink Dot,479.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309983_ALT2?&scl=3,n/a,n/a,n/a
LGKI0149,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309983/rockland-polo-equipment-3-pc-expandable-spinner-luggage-set.jsp,Rockland,"Rockland Luggage, 3-pc. Polo Equipment Expandable Spinner Luggage Set",1309983,T1309983_Pink Dot,479.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309983_ALT?&scl=3,n/a,n/a,n/a
LGKI0149,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309983/rockland-polo-equipment-3-pc-expandable-spinner-luggage-set.jsp,Rockland,"Rockland Luggage, 3-pc. Polo Equipment Expandable Spinner Luggage Set",1309983,T1309983_Black,479.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309983_ALT2?&scl=3,n/a,n/a,n/a
LGKI0149,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309983/rockland-polo-equipment-3-pc-expandable-spinner-luggage-set.jsp,Rockland,"Rockland Luggage, 3-pc. Polo Equipment Expandable Spinner Luggage Set",1309983,T1309983_Black,479.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309983_Black?&scl=3,n/a,n/a,n/a
LGKI0149,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309983/rockland-polo-equipment-3-pc-expandable-spinner-luggage-set.jsp,Rockland,"Rockland Luggage, 3-pc. Polo Equipment Expandable Spinner Luggage Set",1309983,T1309983_Black,479.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309983_ALT?&scl=3,n/a,n/a,n/a
LGKI0147,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309957/rockland-luggage-3-pc-wheeled-luggage-set.jsp?searchTerm=675478165133,Rockland,"Rockland Luggage, 3-pc. Wheeled Luggage Set",1309957,T1309957_Pink,239.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309957_Pink?&scl=3,n/a,n/a,n/a
LGKI0152,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309989/rockland-polo-equipment-3-pc-expandable-spinner-luggage-set.jsp,Rockland,"Rockland Luggage, Polo Equipment 3-pc. Expandable Spinner Luggage Set",1309989,1309989,479.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309989?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0151,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309985/rockland-polo-equipment-3-pc-expandable-spinner-luggage-set.jsp,Rockland,"Rockland Luggage, Polo Equipment 3-pc. Expandable Spinner Luggage Set",1309985,1309985,479.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309985?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0147,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309957/rockland-luggage-3-pc-wheeled-luggage-set.jsp?searchTerm=675478165133,Rockland,"Rockland Luggage, 3-pc. Wheeled Luggage Set",1309957,T1309957_Black,239.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309957_Black?&scl=3,n/a,n/a,n/a
LGKI0154,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-392620/lewis-n-clark-comfort-neck-pillow.jsp,Lewis N. Clark,Lewis N. Clark Comfort Neck Pillow,392620,T392620_Burgundy,16.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/392620_Burgundy?&scl=3,n/a,n/a,n/a
LGKI0154,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-392620/lewis-n-clark-comfort-neck-pillow.jsp,Lewis N. Clark,Lewis N. Clark Comfort Neck Pillow,392620,T392620_Tan,16.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/392620_Tan?&scl=3,n/a,n/a,n/a
LGKI0161,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489567/mcklein-pearson-expandable-laptop-briefcase.jsp,McKlein,McKlein Pearson Expandable Laptop Briefcase,489567,489567,184.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489567?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0160,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489560/mcklein-walton-expandable-laptop-case.jsp,McKlein,McKlein Walton Expandable Laptop Case,489560,489560,194.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489560?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0159,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489455/mcklein-west-loop-leather-briefcase.jsp?searchTerm=McKlein%20West%20Loop%20Leather%20Briefcase,McKlein,McKlein West Loop Leather Briefcase,489455,489455,254.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489455?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0162,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489585/mcklein-halsted-leather-laptop-case.jsp,McKlein,McKlein Halsted Leather Laptop Case,489585,T489585_Dark Brown,199.99,2013-12-02 19:36,"http://media.kohls.com.edgesuite.net/is/image/kohls/489585""/><s n=""kohls/489585""/></f><f map=""0""><i n=""kohls/489585_ALT?&scl=3",n/a,n/a,n/a
LGKI0162,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489585/mcklein-halsted-leather-laptop-case.jsp,McKlein,McKlein Halsted Leather Laptop Case,489585,T489585_Dark Brown,199.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489585_ALT3?&scl=3,n/a,n/a,n/a
LGKI0162,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489585/mcklein-halsted-leather-laptop-case.jsp,McKlein,McKlein Halsted Leather Laptop Case,489585,T489585_Dark Brown,199.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489585_Dark_Brown?&scl=3,n/a,n/a,n/a
