Monthly,Product_ID,Staples_Final_Price,Amz_Final_Price,Google_Visits,Google_Revenue,Google_Order,Google_Unique_Visitors,Google_OCPVisit,Google_OCPVisitor,SC_Visits,SC_Revenue,SC_Order,SC_Unique_Visitors,SC_OCPVisit,SC_OCPVisitor,Direct_Visits,Direct_Revenue,Direct_Order,Direct_Unique_Visitors,Direct_OCPVisit,Direct_OCPVisitor,OA_Visits,OA_Revenue,OA_Orders,OA_Uniq_Visitor,OA_OCPVisit,OA_OCPVisitor,Monthly.1,Goog_Per_Visit,Dir_Per_Visit,Per_Visit_Diff,Loyalty,Conversion,Price_Comp,Loyalty_Cat,Conversion_Cat,Price_Comp_Cat
01-02-2014,701218,60.87,54.54,1575,6481.57,89,1488,0.06,0.06,16,0,0,16,0,0,3064,23790.98,337,2901,0.11,0.12,4655,30272.55,426,4405,0.09,0.1,01-02-2014,0.34,0.66,0.32,0.66,0.1,1.12,LOW,MID,HIGH
01-03-2014,701218,54.61,50.06,2010,9921.71,120,1915,0.06,0.06,40,129.98,2,38,0.05,0.05,3821,32779.21,423,3585,0.11,0.12,5871,42830.9,545,5538,0.09,0.1,01-03-2014,0.35,0.65,0.3,0.65,0.1,1.09,LOW,MID,HIGH
01-04-2014,701218,70.67,63.02,2071,8680.86,93,2000,0.04,0.05,23,0,0,22,0,0,3284,30382.74,335,3160,0.1,0.11,5378,39063.6,428,5182,0.08,0.08,01-04-2014,0.39,0.61,0.22,0.61,0.08,1.12,LOW,MID,HIGH
01-05-2014,701218,81.84,65.19,1520,5038.49,50,1472,0.03,0.03,32,0,0,32,0,0,3094,21920.4,212,2961,0.07,0.07,4646,26958.89,262,4465,0.06,0.06,01-05-2014,0.34,0.66,0.32,0.66,0.06,1.26,LOW,MID,HIGH
01-06-2014,701218,82.88,57.61,1520,5105.04,59,1473,0.04,0.04,14,0,0,13,0,0,3442,27661.58,276,3303,0.08,0.08,4976,32766.62,335,4789,0.07,0.07,01-06-2014,0.31,0.69,0.38,0.69,0.07,1.44,LOW,MID,HIGH
01-07-2014,701218,77.83,49.99,1055,6569.43,74,1005,0.07,0.07,19,69.99,1,19,0.05,0.05,2867,30994.92,348,2747,0.12,0.13,3941,37634.34,423,3771,0.11,0.11,01-07-2014,0.27,0.73,0.46,0.73,0.11,1.56,LOW,MID,HIGH
01-08-2014,701218,86.45,51.03,898,3951.17,48,866,0.05,0.06,13,0,0,12,0,0,1816,16782.08,190,1726,0.1,0.11,2727,20733.25,238,2604,0.09,0.09,01-08-2014,0.34,0.66,0.32,0.66,0.09,1.69,LOW,MID,HIGH
01-09-2014,701218,71.37,52.04,1252,6074.2,76,1193,0.06,0.06,45,64.99,1,37,0.02,0.03,2820,29949.13,346,2656,0.12,0.13,4117,36088.32,423,3886,0.1,0.11,01-09-2014,0.32,0.68,0.36,0.68,0.11,1.37,LOW,MID,HIGH
01-10-2014,701218,73.7,53.9,1135,6102.06,70,1100,0.06,0.06,15,0,0,15,0,0,2334,21755.32,248,2219,0.11,0.11,3484,27857.38,318,3334,0.09,0.1,01-10-2014,0.33,0.67,0.34,0.67,0.1,1.37,LOW,MID,HIGH
01-11-2014,701218,60.24,51.44,1136,6468.86,89,1089,0.08,0.08,27,0,0,26,0,0,2200,20854.67,268,2083,0.12,0.13,3363,27323.53,357,3198,0.11,0.11,01-11-2014,0.35,0.65,0.3,0.65,0.11,1.17,LOW,MID,HIGH
01-12-2014,701218,58.6,49.53,1605,9276.52,119,1524,0.07,0.08,45,123.98,2,42,0.04,0.05,3483,27512.63,371,3308,0.11,0.11,5133,36913.13,492,4874,0.1,0.1,01-12-2014,0.32,0.68,0.36,0.68,0.1,1.18,LOW,MID,HIGH
01-01-2015,701218,66.81,60.04,1477,4400.16,62,1433,0.04,0.04,12,0,0,11,0,0,2593,25812.57,328,2474,0.13,0.13,4082,30212.73,390,3918,0.1,0.1,01-01-2015,0.37,0.63,0.26,0.63,0.1,1.11,LOW,MID,HIGH
01-02-2015,701218,79.99,50.99,809,3737.91,41,786,0.05,0.05,10,0,0,9,0,0,1612,14368.56,163,1547,0.1,0.11,2431,18106.47,204,2342,0.08,0.09,01-02-2015,0.34,0.66,0.32,0.66,0.09,1.57,LOW,MID,HIGH
01-03-2015,701218,66.35,51.33,1471,9553.27,124,1413,0.08,0.09,22,64.99,1,22,0.05,0.05,3716,35484.75,419,3525,0.11,0.12,5209,45103.01,544,4960,0.1,0.11,01-03-2015,0.29,0.71,0.42,0.71,0.11,1.29,LOW,MID,HIGH
01-04-2015,701218,75.44,69.99,1381,8442.1,91,1333,0.07,0.07,7,159.98,1,7,0.14,0.14,2906,26393.3,310,2789,0.11,0.11,4294,34995.38,402,4129,0.09,0.1,01-04-2015,0.32,0.68,0.36,0.68,0.1,1.08,LOW,MID,HIGH
01-05-2015,701218,70.47,51.11,875,6799.15,72,848,0.08,0.08,21,0,0,20,0,0,2337,29916.26,320,2235,0.14,0.14,3233,36715.41,392,3103,0.12,0.13,01-05-2015,0.28,0.72,0.44,0.72,0.13,1.38,LOW,MID,HIGH
01-06-2015,701218,68.63,49.04,1280,9478.72,119,1232,0.09,0.1,73,59.99,1,71,0.01,0.01,3775,78687.99,758,3610,0.2,0.21,5128,88226.7,878,4913,0.17,0.18,01-06-2015,0.27,0.73,0.46,0.73,0.18,1.4,LOW,MID,HIGH
01-07-2015,701218,68.56,64.2,340,2559.68,30,329,0.09,0.09,3,0,0,3,0,0,722,7039.12,74,691,0.1,0.11,1065,9598.8,104,1023,0.1,0.1,01-07-2015,0.32,0.68,0.36,0.68,0.1,1.07,LOW,MID,HIGH
01-01-2014,712994,79.99,67.37,449,10858.57,124,425,0.28,0.29,0,0,0,0,0,0,1501,702,702,1402,0.47,0.5,1950,11560.57,826,1827,0.42,0.45,01-01-2014,0.23,0.77,0.54,0.77,0.45,1.19,HIGH,HIGH,HIGH
01-02-2014,712994,79.99,68.71,390,9550.74,96,368,0.25,0.26,3,0,0,3,0,0,1167,539,539,1094,0.46,0.49,1560,10089.74,635,1465,0.41,0.43,01-02-2014,0.25,0.75,0.5,0.75,0.43,1.16,LOW,HIGH,HIGH
01-03-2014,712994,79.99,63.63,389,9774.72,111,377,0.29,0.29,4,0,0,4,0,0,1247,626,626,1161,0.5,0.54,1640,10400.72,737,1542,0.45,0.48,01-03-2014,0.25,0.75,0.5,0.75,0.48,1.26,HIGH,HIGH,HIGH
01-04-2014,712994,79.99,68.24,440,12834.29,142,412,0.32,0.34,2,0,0,1,0,0,1123,530,530,1050,0.47,0.5,1565,13364.29,672,1463,0.43,0.46,01-04-2014,0.28,0.72,0.44,0.72,0.46,1.17,LOW,HIGH,HIGH
01-05-2014,712994,79.99,68.73,378,9926.7,106,355,0.28,0.3,2,79.99,1,2,0.5,0.5,1072,509,509,1006,0.47,0.51,1452,10515.69,616,1363,0.42,0.45,01-05-2014,0.26,0.74,0.48,0.74,0.45,1.16,LOW,HIGH,HIGH
01-06-2014,712994,79.99,73.43,374,10482.66,119,360,0.32,0.33,1,0,0,1,0,0,980,454,454,928,0.46,0.49,1355,10936.66,573,1289,0.42,0.44,01-06-2014,0.28,0.72,0.44,0.72,0.44,1.09,LOW,HIGH,HIGH
01-07-2014,712994,79.99,74.25,378,10638.65,114,361,0.3,0.32,2,0,0,2,0,0,1014,481,481,973,0.47,0.49,1394,11119.65,595,1336,0.43,0.45,01-07-2014,0.27,0.73,0.46,0.73,0.45,1.08,LOW,HIGH,HIGH
01-08-2014,712994,79.99,72.37,405,7998.99,97,397,0.24,0.24,0,0,0,0,0,0,868,424,424,831,0.49,0.51,1273,8422.99,521,1228,0.41,0.42,01-08-2014,0.32,0.68,0.36,0.68,0.42,1.11,LOW,HIGH,HIGH
01-09-2014,712994,79.99,70.4,486,11858.49,126,463,0.26,0.27,0,0,0,0,0,0,930,431,431,882,0.46,0.49,1416,12289.49,557,1345,0.39,0.41,01-09-2014,0.34,0.66,0.32,0.66,0.41,1.14,LOW,HIGH,HIGH
01-10-2014,712994,79.99,74.86,450,11302.58,127,437,0.28,0.29,0,0,0,0,0,0,965,458,458,915,0.47,0.5,1415,11760.58,585,1352,0.41,0.43,01-10-2014,0.32,0.68,0.36,0.68,0.43,1.07,LOW,HIGH,HIGH
01-11-2014,712994,79.99,70.76,315,8534.93,95,309,0.3,0.31,0,0,0,0,0,0,695,383,383,664,0.55,0.58,1010,8917.93,478,973,0.47,0.49,01-11-2014,0.32,0.68,0.36,0.68,0.49,1.13,LOW,HIGH,HIGH
01-12-2014,712994,79.99,67.59,327,8134.98,93,315,0.28,0.3,1,0,0,1,0,0,765,399,399,712,0.52,0.56,1093,8533.98,492,1028,0.45,0.48,01-12-2014,0.31,0.69,0.38,0.69,0.48,1.18,LOW,HIGH,HIGH
01-01-2015,712994,79.99,71.6,423,11540.15,133,403,0.31,0.33,0,0,0,0,0,0,891,36215.44,419,858,0.47,0.49,1314,47755.59,552,1261,0.42,0.44,01-01-2015,0.32,0.68,0.36,0.68,0.44,1.12,LOW,HIGH,HIGH
01-02-2015,712994,79.99,67.41,385,9405.22,106,370,0.28,0.29,0,0,0,0,0,0,824,35461.14,388,769,0.47,0.5,1209,44866.36,494,1139,0.41,0.43,01-02-2015,0.32,0.68,0.36,0.68,0.43,1.19,LOW,HIGH,HIGH
01-03-2015,712994,79.99,68.19,409,11311.38,127,389,0.31,0.33,0,0,0,0,0,0,961,40795.67,454,914,0.47,0.5,1370,52107.05,581,1303,0.42,0.45,01-03-2015,0.3,0.7,0.4,0.7,0.45,1.17,LOW,HIGH,HIGH
01-04-2015,712994,79.99,67.55,350,8511.73,96,339,0.27,0.28,0,0,0,0,0,0,1003,39236.66,445,948,0.44,0.47,1353,47748.39,541,1287,0.4,0.42,01-04-2015,0.26,0.74,0.48,0.74,0.42,1.18,LOW,HIGH,HIGH
01-05-2015,712994,79.99,71.85,262,7599.05,82,250,0.31,0.33,0,0,0,0,0,0,733,31208.08,355,703,0.48,0.5,995,38807.13,437,953,0.44,0.46,01-05-2015,0.26,0.74,0.48,0.74,0.46,1.11,LOW,HIGH,HIGH
01-06-2015,712994,79.99,72.12,292,7759.03,89,286,0.3,0.31,0,0,0,0,0,0,819,32395.95,377,775,0.46,0.49,1111,40154.98,466,1061,0.42,0.44,01-06-2015,0.27,0.73,0.46,0.73,0.44,1.11,LOW,HIGH,HIGH
01-07-2015,712994,79.99,77.28,76,2639.67,25,71,0.33,0.35,0,0,0,0,0,0,263,9118.86,99,251,0.38,0.39,339,11758.53,124,322,0.37,0.39,01-07-2015,0.22,0.78,0.56,0.78,0.39,1.04,HIGH,LOW,HIGH
01-01-2014,713993,49.99,34.46,535,9336.02,147,502,0.27,0.29,5,99.98,2,3,0.4,0.67,1492,665,665,1403,0.45,0.47,2032,10101,814,1908,0.4,0.43,01-01-2014,0.26,0.74,0.48,0.74,0.43,1.45,LOW,HIGH,HIGH
01-02-2014,713993,49.99,33.96,432,6879.37,112,406,0.26,0.28,1,0,0,1,0,0,1114,483,483,1054,0.43,0.46,1547,7362.37,595,1461,0.38,0.41,01-02-2014,0.28,0.72,0.44,0.72,0.41,1.47,LOW,HIGH,HIGH
01-03-2014,713993,46,33.95,459,7561.45,122,443,0.27,0.28,3,0,0,3,0,0,1155,550,550,1092,0.48,0.5,1617,8111.45,672,1538,0.42,0.44,01-03-2014,0.29,0.71,0.42,0.71,0.44,1.36,LOW,HIGH,HIGH
01-04-2014,713993,40.49,33.55,476,8404.16,158,451,0.33,0.35,2,40.49,1,2,0.5,0.5,1146,501,501,1064,0.44,0.47,1624,8945.65,660,1517,0.41,0.44,01-04-2014,0.3,0.7,0.4,0.7,0.44,1.21,LOW,HIGH,HIGH
01-05-2014,713993,40.49,33.37,433,6770.67,126,415,0.29,0.3,1,0,0,1,0,0,1183,450,450,1129,0.38,0.4,1617,7220.67,576,1545,0.36,0.37,01-05-2014,0.27,0.73,0.46,0.73,0.37,1.21,LOW,LOW,HIGH
01-06-2014,713993,40.49,32.87,393,6881.29,120,376,0.31,0.32,0,0,0,0,0,0,972,426,426,914,0.44,0.47,1365,7307.29,546,1290,0.4,0.42,01-06-2014,0.29,0.71,0.42,0.71,0.42,1.23,LOW,HIGH,HIGH
01-07-2014,713993,40.49,32.68,349,6028.98,112,333,0.32,0.34,4,40.49,1,4,0.25,0.25,1015,499,499,969,0.49,0.51,1368,6568.47,612,1306,0.45,0.47,01-07-2014,0.26,0.74,0.48,0.74,0.47,1.24,LOW,HIGH,HIGH
01-08-2014,713993,41.39,32.63,380,7174.09,113,363,0.3,0.31,3,0,0,3,0,0,931,469,469,870,0.5,0.54,1314,7643.09,582,1236,0.44,0.47,01-08-2014,0.3,0.7,0.4,0.7,0.47,1.27,LOW,HIGH,HIGH
01-09-2014,713993,49.99,34.73,424,7283.52,117,414,0.28,0.28,2,0,0,2,0,0,1033,509,509,985,0.49,0.52,1459,7792.52,626,1401,0.43,0.45,01-09-2014,0.3,0.7,0.4,0.7,0.45,1.44,LOW,HIGH,HIGH
01-10-2014,713993,49.99,36.08,487,11195.25,168,466,0.34,0.36,2,0,0,2,0,0,901,428,428,865,0.48,0.49,1390,11623.25,596,1333,0.43,0.45,01-10-2014,0.35,0.65,0.3,0.65,0.45,1.39,LOW,HIGH,HIGH
01-11-2014,713993,49.99,36.77,311,6251.24,99,302,0.32,0.33,1,0,0,1,0,0,764,364,364,741,0.48,0.49,1076,6615.24,463,1044,0.43,0.44,01-11-2014,0.29,0.71,0.42,0.71,0.44,1.36,LOW,HIGH,HIGH
01-12-2014,713993,49.99,34.42,351,7593.97,122,335,0.35,0.36,3,0,0,3,0,0,823,420,420,781,0.51,0.54,1177,8013.97,542,1119,0.46,0.48,01-12-2014,0.3,0.7,0.4,0.7,0.48,1.45,LOW,HIGH,HIGH
01-01-2015,713993,49.99,35.7,449,10015.96,150,427,0.33,0.35,0,0,0,0,0,0,930,27243,419,873,0.45,0.48,1379,37258.96,569,1300,0.41,0.44,01-01-2015,0.33,0.67,0.34,0.67,0.44,1.4,LOW,HIGH,HIGH
01-02-2015,713993,49.99,35.73,345,6246.23,99,335,0.29,0.3,0,0,0,0,0,0,768,24555.05,368,736,0.48,0.5,1113,30801.28,467,1071,0.42,0.44,01-02-2015,0.31,0.69,0.38,0.69,0.44,1.4,LOW,HIGH,HIGH
01-03-2015,713993,49.99,35.74,423,7671.95,122,405,0.29,0.3,0,0,0,0,0,0,834,26612.64,412,796,0.49,0.52,1257,34284.59,534,1201,0.42,0.44,01-03-2015,0.34,0.66,0.32,0.66,0.44,1.4,LOW,HIGH,HIGH
01-04-2015,713993,49.99,37.83,396,7561.47,115,382,0.29,0.3,0,0,0,0,0,0,767,24126.66,380,734,0.5,0.52,1163,31688.13,495,1116,0.43,0.44,01-04-2015,0.34,0.66,0.32,0.66,0.44,1.32,LOW,HIGH,HIGH
01-05-2015,713993,49.99,36.62,260,5566.38,86,254,0.33,0.34,0,0,0,0,0,0,604,19371.1,285,574,0.47,0.5,864,24937.48,371,828,0.43,0.45,01-05-2015,0.31,0.69,0.38,0.69,0.45,1.37,LOW,HIGH,HIGH
01-06-2015,713993,49.99,36.05,323,7848.43,105,314,0.33,0.33,0,0,0,0,0,0,733,20995.8,342,698,0.47,0.49,1056,28844.23,447,1012,0.42,0.44,01-06-2015,0.31,0.69,0.38,0.69,0.44,1.39,LOW,HIGH,HIGH
01-07-2015,713993,49.99,35.99,109,2049.59,32,101,0.29,0.32,0,0,0,0,0,0,249,7398.52,113,237,0.45,0.48,358,9448.11,145,338,0.41,0.43,01-07-2015,0.3,0.7,0.4,0.7,0.43,1.39,LOW,HIGH,HIGH
01-01-2014,721455,5.49,2.77,134,135.33,4,132,0.03,0.03,0,0,0,0,0,0,281,297.29,18,276,0.06,0.07,415,432.62,22,408,0.05,0.05,01-01-2014,0.32,0.68,0.36,0.68,0.05,1.99,LOW,MID,HIGH
01-02-2014,721455,5.49,2.76,91,0,0,89,0,0,0,0,0,0,0,0,191,297.59,19,187,0.1,0.1,282,297.59,19,276,0.07,0.07,01-02-2014,0.32,0.68,0.36,0.68,0.07,1.99,LOW,MID,HIGH
01-03-2014,721455,5.49,3.28,127,93.34,8,122,0.06,0.07,0,0,0,0,0,0,229,215.49,15,225,0.07,0.07,356,308.83,23,347,0.06,0.07,01-03-2014,0.35,0.65,0.3,0.65,0.07,1.67,LOW,MID,HIGH
01-04-2014,721455,5.49,2.76,127,174.57,10,122,0.08,0.08,0,0,0,0,0,0,233,424.12,24,228,0.1,0.11,360,598.69,34,350,0.09,0.1,01-04-2014,0.35,0.65,0.3,0.65,0.1,1.99,LOW,MID,HIGH
01-05-2014,721455,5.49,2.77,96,37.44,2,95,0.02,0.02,0,0,0,0,0,0,232,531.83,26,225,0.11,0.12,328,569.27,28,320,0.09,0.09,01-05-2014,0.3,0.7,0.4,0.7,0.09,1.98,LOW,MID,HIGH
01-06-2014,721455,5.92,2.78,125,63.08,5,122,0.04,0.04,0,0,0,0,0,0,240,163.99,16,234,0.07,0.07,365,227.07,21,356,0.06,0.06,01-06-2014,0.34,0.66,0.32,0.66,0.06,2.13,LOW,MID,HIGH
01-07-2014,721455,5.49,2.88,120,148.23,11,119,0.09,0.09,0,0,0,0,0,0,300,639.52,28,283,0.09,0.1,420,787.75,39,402,0.09,0.1,01-07-2014,0.3,0.7,0.4,0.7,0.1,1.91,LOW,MID,HIGH
01-08-2014,721455,5.49,2.76,151,143.34,16,147,0.11,0.11,1,0,0,1,0,0,270,893.03,32,265,0.12,0.12,422,1036.37,48,413,0.11,0.12,01-08-2014,0.36,0.64,0.28,0.64,0.12,1.99,LOW,MID,HIGH
01-09-2014,721455,5.49,3.06,86,126.81,10,86,0.12,0.12,2,0,0,2,0,0,200,224.29,20,193,0.1,0.1,288,351.1,30,281,0.1,0.11,01-09-2014,0.31,0.69,0.38,0.69,0.11,1.79,LOW,MID,HIGH
01-10-2014,721455,5.49,2.99,141,136.79,8,134,0.06,0.06,0,0,0,0,0,0,227,666.88,30,219,0.13,0.14,368,803.67,38,353,0.1,0.11,01-10-2014,0.38,0.62,0.24,0.62,0.11,1.84,LOW,MID,HIGH
01-11-2014,721455,5.49,2.99,84,396.99,9,81,0.11,0.11,0,0,0,0,0,0,108,736,21,106,0.19,0.2,192,1132.99,30,187,0.16,0.16,01-11-2014,0.43,0.57,0.14,0.57,0.16,1.84,MID,MID,HIGH
01-12-2014,721455,5.22,3.32,104,72.78,5,101,0.05,0.05,0,0,0,0,0,0,131,311.34,17,127,0.13,0.13,235,384.12,22,228,0.09,0.1,01-12-2014,0.44,0.56,0.12,0.56,0.1,1.57,MID,MID,HIGH
01-01-2015,721455,4.21,3.68,185,189.89,11,181,0.06,0.06,0,0,0,0,0,0,298,458.15,50,280,0.17,0.18,483,648.04,61,461,0.13,0.13,01-01-2015,0.39,0.61,0.22,0.61,0.13,1.15,LOW,MID,HIGH
01-02-2015,721455,4.09,3.68,139,75.67,10,135,0.07,0.07,0,0,0,0,0,0,222,482.49,35,213,0.16,0.16,361,558.16,45,348,0.12,0.13,01-02-2015,0.39,0.61,0.22,0.61,0.13,1.11,LOW,MID,HIGH
01-03-2015,721455,4.09,3.49,292,517.83,13,288,0.04,0.05,0,0,0,0,0,0,273,641.66,40,267,0.15,0.15,565,1159.49,53,555,0.09,0.1,01-03-2015,0.52,0.48,-0.04,0.48,0.1,1.17,MID,MID,HIGH
01-04-2015,721455,4.09,3.68,248,225.75,10,247,0.04,0.04,1,0,0,1,0,0,320,668.39,48,310,0.15,0.15,569,894.14,58,558,0.1,0.1,01-04-2015,0.44,0.56,0.12,0.56,0.1,1.11,MID,MID,HIGH
01-05-2015,721455,4.09,3.58,103,143.15,12,96,0.12,0.12,0,0,0,0,0,0,161,441.72,32,157,0.2,0.2,264,584.87,44,253,0.17,0.17,01-05-2015,0.38,0.62,0.24,0.62,0.17,1.14,LOW,MID,HIGH
01-06-2015,721455,4.09,3.61,160,294.48,16,155,0.1,0.1,0,0,0,0,0,0,263,703.48,41,251,0.16,0.16,423,997.96,57,406,0.13,0.14,01-06-2015,0.38,0.62,0.24,0.62,0.14,1.13,LOW,MID,HIGH
01-07-2015,721455,4.09,3.68,70,32.72,4,69,0.06,0.06,0,0,0,0,0,0,73,208.59,10,69,0.14,0.14,143,241.31,14,138,0.1,0.1,01-07-2015,0.5,0.5,0,0.5,0.1,1.11,MID,MID,HIGH
01-01-2014,727093,13.65,10.18,22,158.78,9,21,0.41,0.43,0,0,0,0,0,0,82,37,37,77,0.45,0.48,104,195.78,46,98,0.44,0.47,01-01-2014,0.21,0.79,0.58,0.79,0.47,1.34,HIGH,HIGH,HIGH
01-02-2014,727093,12.99,10.32,13,144.89,4,13,0.31,0.31,0,0,0,0,0,0,55,23,23,49,0.42,0.47,68,167.89,27,62,0.4,0.44,01-02-2014,0.21,0.79,0.58,0.79,0.44,1.26,HIGH,HIGH,HIGH
01-03-2014,727093,13.28,10.18,21,351.74,10,18,0.48,0.56,0,0,0,0,0,0,63,36,36,59,0.57,0.61,84,387.74,46,77,0.55,0.6,01-03-2014,0.23,0.77,0.54,0.77,0.6,1.3,HIGH,HIGH,HIGH
01-04-2014,727093,14.99,10.18,26,254.83,12,24,0.46,0.5,0,0,0,0,0,0,105,43,43,99,0.41,0.43,131,297.83,55,123,0.42,0.45,01-04-2014,0.2,0.8,0.6,0.8,0.45,1.47,HIGH,HIGH,HIGH
01-05-2014,727093,14.99,11.02,33,299.8,12,32,0.36,0.38,0,0,0,0,0,0,107,33,33,102,0.31,0.32,140,332.8,45,134,0.32,0.34,01-05-2014,0.24,0.76,0.52,0.76,0.34,1.36,HIGH,LOW,HIGH
01-06-2014,727093,16.09,12.99,29,144.11,8,28,0.28,0.29,0,0,0,0,0,0,139,44,44,135,0.32,0.33,168,188.11,52,163,0.31,0.32,01-06-2014,0.17,0.83,0.66,0.83,0.32,1.24,HIGH,LOW,HIGH
01-07-2014,727093,14.99,12.93,33,404.73,17,33,0.52,0.52,0,0,0,0,0,0,110,39,39,105,0.35,0.37,143,443.73,56,138,0.39,0.41,01-07-2014,0.24,0.76,0.52,0.76,0.41,1.16,HIGH,HIGH,HIGH
01-08-2014,727093,14.99,12.54,62,494.67,22,60,0.35,0.37,0,0,0,0,0,0,105,40,40,101,0.38,0.4,167,534.67,62,161,0.37,0.39,01-08-2014,0.37,0.63,0.26,0.63,0.39,1.2,LOW,LOW,HIGH
01-09-2014,727093,14.99,13.52,36,239.84,12,35,0.33,0.34,0,0,0,0,0,0,68,35,35,63,0.51,0.56,104,274.84,47,98,0.45,0.48,01-09-2014,0.36,0.64,0.28,0.64,0.48,1.11,LOW,HIGH,HIGH
01-10-2014,727093,14.99,13.99,34,299.8,11,31,0.32,0.35,0,0,0,0,0,0,88,46,46,83,0.52,0.55,122,345.8,57,114,0.47,0.5,01-10-2014,0.27,0.73,0.46,0.73,0.5,1.07,LOW,HIGH,HIGH
01-11-2014,727093,14.99,13.99,52,614.59,20,50,0.38,0.4,0,0,0,0,0,0,150,65,65,143,0.43,0.45,202,679.59,85,193,0.42,0.44,01-11-2014,0.26,0.74,0.48,0.74,0.44,1.07,LOW,HIGH,HIGH
01-12-2014,727093,14.99,13.84,68,854.43,23,66,0.34,0.35,0,0,0,0,0,0,209,92,92,197,0.44,0.47,277,946.43,115,263,0.42,0.44,01-12-2014,0.25,0.75,0.5,0.75,0.44,1.08,LOW,HIGH,HIGH
01-01-2015,727093,14.99,12.79,81,734.51,24,75,0.3,0.32,0,0,0,0,0,0,227,7899.73,110,214,0.48,0.51,308,8634.24,134,289,0.44,0.46,01-01-2015,0.26,0.74,0.48,0.74,0.46,1.17,LOW,HIGH,HIGH
01-02-2015,727093,14.99,9.51,75,1334.11,34,71,0.45,0.48,0,0,0,0,0,0,176,3627.58,78,170,0.44,0.46,251,4961.69,112,241,0.45,0.46,01-02-2015,0.29,0.71,0.42,0.71,0.46,1.58,LOW,HIGH,HIGH
01-03-2015,727093,14.99,9.94,84,794.47,28,78,0.33,0.36,0,0,0,0,0,0,163,4152.23,65,154,0.4,0.42,247,4946.7,93,232,0.38,0.4,01-03-2015,0.34,0.66,0.32,0.66,0.4,1.51,LOW,HIGH,HIGH
01-04-2015,727093,14.99,12.42,80,682.04,24,79,0.3,0.3,0,0,0,0,0,0,154,2923.04,59,149,0.38,0.4,234,3605.08,83,228,0.35,0.36,01-04-2015,0.35,0.65,0.3,0.65,0.36,1.21,LOW,LOW,HIGH
01-05-2015,727093,14.99,13.2,49,689.54,24,47,0.49,0.51,0,0,0,0,0,0,148,3657.56,77,144,0.52,0.53,197,4347.1,101,191,0.51,0.53,01-05-2015,0.25,0.75,0.5,0.75,0.53,1.14,HIGH,HIGH,HIGH
01-06-2015,727093,14.99,12.28,58,1214.19,30,51,0.52,0.59,0,0,0,0,0,0,149,3402.73,76,145,0.51,0.52,207,4616.92,106,196,0.51,0.54,01-06-2015,0.26,0.74,0.48,0.74,0.54,1.22,LOW,HIGH,HIGH
01-07-2015,727093,14.99,12.13,21,329.78,9,19,0.43,0.47,0,0,0,0,0,0,51,899.4,25,50,0.49,0.5,72,1229.18,34,69,0.47,0.49,01-07-2015,0.28,0.72,0.44,0.72,0.49,1.24,LOW,HIGH,HIGH
01-01-2014,727095,9.49,8.48,166,664.9,39,154,0.23,0.25,0,0,0,0,0,0,518,4056.83,207,477,0.4,0.43,684,4721.73,246,631,0.36,0.39,01-01-2014,0.24,0.76,0.52,0.76,0.39,1.12,HIGH,LOW,HIGH
01-02-2014,727095,10.49,10.58,156,745.37,35,146,0.22,0.24,1,0,0,1,0,0,456,4711.9,183,423,0.4,0.43,613,5457.27,218,570,0.36,0.38,01-02-2014,0.26,0.74,0.48,0.74,0.38,0.99,LOW,LOW,LOW
01-03-2014,727095,9.63,10.18,204,1336.1,49,196,0.24,0.25,0,0,0,0,0,0,450,3393.21,169,413,0.38,0.41,654,4729.31,218,609,0.33,0.36,01-03-2014,0.32,0.68,0.36,0.68,0.36,0.95,LOW,LOW,LOW
01-04-2014,727095,11.54,11.56,187,1489.58,55,178,0.29,0.31,0,0,0,0,0,0,442,4707.57,161,416,0.36,0.39,629,6197.15,216,594,0.34,0.36,01-04-2014,0.3,0.7,0.4,0.7,0.36,1,LOW,LOW,LOW
01-05-2014,727095,8.99,8.99,298,1887.9,67,269,0.22,0.25,2,0,0,1,0,0,599,3703.88,229,553,0.38,0.41,899,5591.78,296,823,0.33,0.36,01-05-2014,0.33,0.67,0.34,0.67,0.36,1,LOW,LOW,LOW
01-06-2014,727095,8.9,8.88,323,1119.49,74,309,0.23,0.24,0,0,0,0,0,0,738,4808.99,280,688,0.38,0.41,1061,5928.48,354,997,0.33,0.36,01-06-2014,0.31,0.69,0.38,0.69,0.36,1,LOW,LOW,LOW
01-07-2014,727095,8.89,8.88,236,1111.25,67,228,0.28,0.29,1,0,0,1,0,0,742,5369.56,278,707,0.37,0.39,979,6480.81,345,936,0.35,0.37,01-07-2014,0.24,0.76,0.52,0.76,0.37,1,HIGH,LOW,LOW
01-08-2014,727095,8.9,8.9,263,1157.9,78,251,0.3,0.31,0,0,0,0,0,0,632,4345.22,239,594,0.38,0.4,895,5503.12,317,845,0.35,0.38,01-08-2014,0.3,0.7,0.4,0.7,0.38,1,LOW,LOW,LOW
01-09-2014,727095,8.89,8.89,244,1093.47,61,237,0.25,0.26,0,0,0,0,0,0,483,3440.43,215,454,0.45,0.47,727,4533.9,276,691,0.38,0.4,01-09-2014,0.34,0.66,0.32,0.66,0.4,1,LOW,LOW,LOW
